      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all       strike 1       strike 2          dip 1          dip 2         rake 1         rake 2
    -60.00    -20.00      29.975880       0.020348       0.020348        15      14.0      15.0       0.238487     170.500000      41.049999      32.740002      67.779999    -135.630005     -65.320000
    -60.00    -15.00      25.481911       0.043543       0.043543        15      14.0      15.0       0.238487     169.960007      49.830002      20.469999      79.389999    -148.220001     -72.389999
    -60.00    -10.00      20.987940       0.050165       0.050165        15      14.0      15.0       0.238487     183.190002      58.080002      15.550000      80.910004    -143.880005     -77.330002
    -60.00     -5.00      16.493971       0.036055       0.036055        15      14.0      15.0       0.238487     206.710007      50.529999      14.900000      76.320000    -113.110001     -84.040001
    -60.00      0.00      12.000000       0.035275       0.035275        15      14.0      15.0       0.238487     224.070007      46.910000      16.459999      73.559998     -92.720001     -89.199997
    -60.00      5.00       7.506030       0.039577       0.039577        15      14.0      15.0       0.238487      53.250000     218.940002      75.830002      14.610000     -86.430000    -103.870003
    -60.00     10.00       3.012060       0.038756       0.038756        15      14.0      15.0       0.238487     -77.699997      72.269997      23.230000      69.620003     -62.020000    -101.379997
    -50.00    -20.00      29.975880       0.024634       0.024634        15      14.0      15.0       0.238487     161.229996      59.139999      58.220001      71.330002    -157.869995     -33.770000
    -50.00    -15.00      25.481911       0.045748       0.045748        15      14.0      15.0       0.238487     167.830002      64.889999      33.720001      81.500000    -164.550003     -57.250000
    -50.00    -10.00      20.987940       0.055928       0.055928        15      14.0      15.0       0.238487     175.610001      63.630001      18.129999      83.010002    -156.979996     -73.230003
    -50.00     -5.00      16.493971       0.044826       0.044826        15      14.0      15.0       0.238487      56.450001     205.880005      75.680000      16.510000     -81.690002    -119.529999
    -50.00      0.00      12.000000       0.046911       0.046911        15      14.0      15.0       0.238487      46.380001     191.509995      74.620003      18.530001     -79.529999    -123.449997
    -50.00      5.00       7.506030       0.047653       0.047653        15      14.0      15.0       0.238487     165.139999      39.639999      25.969999      74.199997    -141.559998     -69.120003
    -50.00     10.00       3.012060       0.046358       0.046358        15      14.0      15.0       0.238487     157.160004      25.180000      30.620001      68.400002    -133.729996     -67.750000
    -40.00    -20.00      29.975880       0.016017       0.016017        15      14.0      15.0       0.238487     151.080002      54.160000      68.040001      73.360001    -162.020004     -22.969999
    -40.00    -15.00      25.481911       0.032247       0.032247        15      14.0      15.0       0.238487     146.009995      45.349998      74.940002      55.470001    -144.059998     -18.379999
    -40.00    -10.00      20.987940       0.036613       0.036613        15      14.0      15.0       0.238487     154.100006      49.430000      44.750000      75.910004    -159.770004     -47.070000
    -40.00     -5.00      16.493971       0.035435       0.035435        15      14.0      15.0       0.238487     151.380005      28.049999      38.849998      66.120003    -139.820007     -58.389999
    -40.00      0.00      12.000000       0.045003       0.045003        15      14.0      15.0       0.238487     157.509995      29.250000      35.330002      66.300003    -135.970001     -63.000000
    -40.00      5.00       7.506030       0.045778       0.045778        15      14.0      15.0       0.238487     151.089996      25.690001      35.669998      67.419998    -138.820007     -61.619999
    -40.00     10.00       3.012060       0.045339       0.045339        15      14.0      15.0       0.238487     147.729996      22.010000      34.799999      67.910004    -138.789993     -62.400002
    -30.00    -20.00      29.975880       0.020639       0.020639        15      14.0      15.0       0.238487     302.489990      41.049999      68.040001      69.730003     158.059998      23.500000
    -30.00    -15.00      25.481911       0.034006       0.034006        15      14.0      15.0       0.238487     306.529999      42.930000      80.190002      57.200001     146.649994      11.700000
    -30.00    -10.00      20.987940       0.035262       0.035262        15      14.0      15.0       0.238487     128.779999      38.310001      89.180000      60.389999    -150.389999      -0.940000
    -30.00     -5.00      16.493971       0.027261       0.027261        15      14.0      15.0       0.238487     134.600006      34.070000      63.660000      69.739998    -157.270004     -28.219999
    -30.00      0.00      12.000000       0.034606       0.034606        15      14.0      15.0       0.238487     141.970001      29.580000      49.549999      65.930000    -147.580002     -45.290001
    -30.00      5.00       7.506030       0.039463       0.039463        15      14.0      15.0       0.238487     140.979996      30.370001      42.450001      72.139999    -152.979996     -50.820000
    -30.00     10.00       3.012060       0.037420       0.037420        15      14.0      15.0       0.238487     144.729996      28.360001      38.580002      70.489998    -147.619995     -56.029999
    -20.00    -20.00      29.975880       0.030331       0.030331        15      14.0      15.0       0.238487     295.910004      40.599998      60.570000      65.800003     151.929993      32.590000
    -20.00    -15.00      25.481911       0.044793       0.044793        15      14.0      15.0       0.238487     296.309998      43.209999      64.800003      58.290001     144.490005      30.040001
    -20.00    -10.00      20.987940       0.041617       0.041617        15      14.0      15.0       0.238487     301.510010      45.619999      69.410004      57.029999     144.449997      24.780001
    -20.00     -5.00      16.493971       0.030393       0.030393        15      14.0      15.0       0.238487     308.950012      43.500000      81.879997      60.910000     150.580002       9.310000
    -20.00      0.00      12.000000       0.033879       0.033879        15      14.0      15.0       0.238487     134.669998     234.529999      44.560001      80.419998     166.279999      46.270000
    -20.00      5.00       7.506030       0.035274       0.035274        15      14.0      15.0       0.238487     136.779999      46.650002      42.119999      89.879997    -179.820007     -47.880001
    -20.00     10.00       3.012060       0.035240       0.035240        15      14.0      15.0       0.238487     144.279999      43.740002      33.599998      83.070000    -167.410004     -57.040001
    -10.00    -20.00      29.975880       0.020782       0.020782        15      14.0      15.0       0.238487     298.059998      36.279999      60.900002      75.589996     163.460007      30.139999
    -10.00    -15.00      25.481911       0.032024       0.032024        15      14.0      15.0       0.238487     296.500000      37.880001      71.709999      59.160000     147.320007      21.440001
    -10.00    -10.00      20.987940       0.031673       0.031673        15      14.0      15.0       0.238487      48.240002     298.959991      46.709999      70.680000      27.040001     133.389999
