   No           lonR           latR             dR        D0    strike       dip      rake   strike2      dip2     rake2         x         y flag
   32     -74.231583      18.381269      27.000000     0.429   128.356    76.780  -166.554    35.226    76.917   -13.579     80.00    -15.00    1
   33     -74.326134      18.377720      27.000000     0.259   131.845    62.454  -150.983    27.458    64.527   -30.814     90.00    -15.00    1
   34     -74.420692      18.374121      27.000000     0.126   115.246    73.916  -115.176   354.732    29.590   -34.128    100.00    -15.00    1
   35     -72.907417      18.426069      22.000000     0.161   122.938    34.551  -112.861   330.046    58.493   -75.023    -60.00    -10.00    1
   36     -73.002022      18.423180      22.000000     0.233   128.595    35.730  -119.507   343.478    59.455   -70.490    -50.00    -10.00    1
   37     -73.096626      18.420240      22.000000     0.238   147.544    41.987  -147.800    32.461    69.116   -52.708    -40.00    -10.00    1
   38     -73.191223      18.417250      22.000000     0.549   140.775    71.553   164.521   235.783    75.335    19.092    -30.00    -10.00    0
   39     -73.285820      18.414209      22.000000     0.933   323.019    87.704   166.537    53.568    76.548     2.361    -20.00    -10.00    1
   40     -73.380409      18.411131      22.000000     1.203    58.758    46.653    24.525   311.369    72.431   133.945    -10.00    -10.00    0
   41     -73.474998      18.408001      22.000000     1.138   113.228    28.273   106.153   275.024    62.936    81.490      0.00    -10.00    0
   42     -73.569580      18.404819      22.000000     0.871   121.033    27.794   116.198   271.951    65.267    76.900     10.00    -10.00    0
   43     -73.664169      18.401600      22.000000     0.418   134.850    26.093   149.201   253.013    76.985    67.185     20.00    -10.00    0
   44     -73.758743      18.398331      22.000000     0.249   167.086    27.327  -115.946    15.795    65.619   -77.260     30.00    -10.00    1
   45     -73.853317      18.395010      22.000000     0.404   149.708    41.828  -124.308    12.190    56.573   -63.231     40.00    -10.00    1
   46     -73.947891      18.391649      22.000000     0.597   135.231    71.996  -153.598    36.507    64.982   -19.943     50.00    -10.00    1
   47     -74.042458      18.388229      22.000000     0.740   133.527    84.257  -167.312    42.236    77.377    -5.886     60.00    -10.00    1
   48     -74.137016      18.384781      22.000000     0.913   130.905    89.653  -172.436    40.859    82.436    -0.349     70.00    -10.00    1
   49     -74.231583      18.381269      22.000000     0.652   129.496    77.512  -174.681    38.342    84.807   -12.540     80.00    -10.00    1
   50     -74.326134      18.377720      22.000000     0.370   133.870    59.463  -149.772    27.379    64.303   -34.323     90.00    -10.00    1
   51     -74.420692      18.374121      22.000000     0.181   127.453    66.796  -132.771    14.383    47.570   -32.263    100.00    -10.00    1
   52     -72.907417      18.426069      17.000000     0.220   112.982    42.280  -110.254   319.489    50.865   -72.527    -60.00     -5.00    1
   53     -73.002022      18.423180      17.000000     0.312   117.055    44.479  -115.649   330.994    50.831   -66.972    -50.00     -5.00    1
   54     -73.096626      18.420240      17.000000     0.283   164.049    36.068  -121.216    20.908    59.768   -69.320    -40.00     -5.00    1
   55     -73.191223      18.417250      17.000000     0.610   141.849    74.527   168.927   234.837    79.334    15.752    -30.00     -5.00    0
   56     -73.285820      18.414209      17.000000     1.011   145.571    83.030  -173.288    54.753    83.338    -7.017    -20.00     -5.00    1
   57     -73.380409      18.411131      17.000000     1.301   149.243    73.530  -171.674    56.867    82.018   -16.636    -10.00     -5.00    1
   58     -73.474998      18.408001      17.000000     1.273   134.581    30.858   133.650   266.564    68.215    67.588      0.00     -5.00    0
   59     -73.569580      18.404819      17.000000     0.948   137.388    27.215   134.103   269.927    70.828    70.308     10.00     -5.00    0
   60     -73.664169      18.401600      17.000000     0.526   155.435    19.681   177.851   247.458    89.276    70.331     20.00     -5.00    0
   61     -73.758743      18.398331      17.000000     0.387   213.267    26.357   -89.029    32.183    63.647   -90.481     30.00     -5.00    1
   62     -73.853317      18.395010      17.000000     0.509   166.126    39.923   -99.968   359.034    50.797   -81.758     40.00     -5.00    1
   63     -73.947891      18.391649      17.000000     0.754   132.728    75.998  -162.929    38.479    73.451   -14.620     50.00     -5.00    1
   64     -74.042458      18.388229      17.000000     0.974   133.116    83.473  -170.587    42.037    80.649    -6.616     60.00     -5.00    1
   65     -74.137016      18.384781      17.000000     1.110   132.190    87.561  -175.596    42.002    85.600    -2.446     70.00     -5.00    1
   66     -74.231583      18.381269      17.000000     0.863   130.782    79.612  -176.761    40.197    86.814   -10.405     80.00     -5.00    1
   67     -74.326134      18.377720      17.000000     0.468   134.679    60.253  -153.302    30.669    67.041   -32.606     90.00     -5.00    1
   68     -74.420692      18.374121      17.000000     0.233   133.751    58.966  -142.802    22.382    58.799   -37.065    100.00     -5.00    1
   69     -72.907417      18.426069      12.000000     0.304   104.295    44.390  -106.406   306.688    47.851   -74.544    -60.00      0.00    0
   70     -73.002022      18.423180      12.000000     0.404   103.106    47.332  -106.421   306.608    45.146   -72.949    -50.00      0.00    0
   71     -73.096626      18.420240      12.000000     0.362   167.322    36.715  -116.329    19.010    57.600   -71.697    -40.00      0.00    1
   72     -73.191223      18.417250      12.000000     0.624   143.397    74.607   175.072   234.708    85.249    15.448    -30.00      0.00    0
   73     -73.285820      18.414209      12.000000     1.036   147.574    74.540  -177.991    57.039    88.064   -15.469    -20.00      0.00    1
   74     -73.380409      18.411131      12.000000     1.367   150.686    69.963  -175.320    59.080    85.604   -20.099    -10.00      0.00    1
   75     -73.474998      18.408001      12.000000     1.300   144.468    36.220   147.645   261.538    71.565    58.254      0.00      0.00    0
   76     -73.569580      18.404819      12.000000     0.951   149.396    30.631   149.652   266.135    75.082    62.934     10.00      0.00    0
   77     -73.664169      18.401600      12.000000     0.606   180.193    19.644  -158.989    70.306    83.077   -71.571     20.00      0.00    1
   78     -73.758743      18.398331      12.000000     0.551    46.792    58.485   -96.036   238.228    32.029   -80.269     30.00      0.00    0
   79     -73.853317      18.395010      12.000000     0.605   173.886    41.880   -87.761   350.880    48.160   -92.006     40.00      0.00    1
   80     -73.947891      18.391649      12.000000     0.867   132.506    74.929  -162.765    37.895    73.376   -15.745     50.00      0.00    1
   81     -74.042458      18.388229      12.000000     1.177   132.739    82.809  -170.778    41.575    80.851    -7.284     60.00      0.00    1
   82     -74.137016      18.384781      12.000000     1.246   132.873    86.675  -176.338    42.660    86.344    -3.332     70.00      0.00    1
   83     -74.231583      18.381269      12.000000     0.978   132.153    82.310  -177.202    41.779    87.228    -7.699     80.00      0.00    1
   84     -74.326134      18.377720      12.000000     0.553   134.833    64.569  -158.414    35.191    70.594   -27.083     90.00      0.00    1
   85     -74.420692      18.374121      12.000000     0.265   146.963    47.098  -127.298    15.176    54.359   -56.894    100.00      0.00    1
   86     -72.907417      18.426069       7.000000     0.370   103.287    42.254   -98.798   295.097    48.355   -82.090    -60.00      5.00    0
   87     -73.002022      18.423180       7.000000     0.476   100.686    48.339  -101.425   297.595    42.921   -77.449    -50.00      5.00    0
   88     -73.096626      18.420240       7.000000     0.416   170.012    39.712  -107.551    12.362    52.469   -75.939    -40.00      5.00    1
   89     -73.191223      18.417250       7.000000     0.594   144.974    77.416  -179.950    54.963    89.951   -12.584    -30.00      5.00    1
   90     -73.285820      18.414209       7.000000     1.067   148.835    69.477  -179.612    58.699    89.636   -20.524    -20.00      5.00    1
   91     -73.380409      18.411131       7.000000     1.374   152.107    67.847  -176.035    60.610    86.328   -22.201    -10.00      5.00    1
   92     -73.474998      18.408001       7.000000     1.288   152.255    42.423   160.832   256.647    77.203    49.200      0.00      5.00    0
   93     -73.569580      18.404819       7.000000     0.939   160.045    34.147   164.499   262.972    81.372    56.832     10.00      5.00    0
   94     -73.664169      18.401600       7.000000     0.647   192.866    23.581  -149.217    74.233    78.186   -69.444     20.00      5.00    1
   95     -73.758743      18.398331       7.000000     0.689    58.464    55.446   -96.010   248.979    35.009   -81.355     30.00      5.00    0
   96     -73.853317      18.395010       7.000000     0.680   173.850    43.669   -88.662   352.000    46.346   -91.277     40.00      5.00    1
   97     -73.947891      18.391649       7.000000     0.951   132.019    77.485  -164.747    38.637    75.118   -12.956     50.00      5.00    1
   98     -74.042458      18.388229       7.000000     1.311   132.285    83.761  -172.848    41.504    82.891    -6.287     60.00      5.00    1
   99     -74.137016      18.384781       7.000000     1.363   133.081    85.762  -176.310    42.808    86.320    -4.247     70.00      5.00    1
  100     -74.231583      18.381269       7.000000     1.053   133.368    84.582  -177.254    43.109    87.266    -5.424     80.00      5.00    1
  101     -74.326134      18.377720       7.000000     0.613   135.988    65.990  -159.523    37.349    71.364   -25.430     90.00      5.00    1
  102     -74.420692      18.374121       7.000000     0.291   173.088    41.069   -92.900   356.931    48.995   -87.476    100.00      5.00    1
  103     -72.907417      18.426069       2.000000     0.407   106.071    42.154   -93.109   290.261    47.922   -87.189    -60.00     10.00    0
  104     -73.002022      18.423180       2.000000     0.518   100.995    49.836   -99.088   294.924    41.009   -79.400    -50.00     10.00    0
  105     -73.096626      18.420240       2.000000     0.443   172.632    40.602  -102.801     9.292    50.608   -79.247    -40.00     10.00    1
  106     -73.191223      18.417250       2.000000     0.564   145.942    80.397  -177.653    55.550    87.686    -9.611    -30.00     10.00    1
  107     -73.285820      18.414209       2.000000     1.076   149.217    69.154  -179.402    59.004    89.442   -20.847    -20.00     10.00    1
  108     -73.380409      18.411131       2.000000     1.353   153.345    64.156  -178.115    62.523    88.304   -25.857    -10.00     10.00    1
  109     -73.474998      18.408001       2.000000     1.266   156.121    45.506   167.739   254.781    81.287    45.155      0.00     10.00    0
  110     -73.569580      18.404819       2.000000     0.926   165.712    36.672   172.583   261.673    85.578    53.558     10.00     10.00    0
  111     -73.664169      18.401600       2.000000     0.658    75.969    74.745   -66.811   197.527    27.523  -145.294     20.00     10.00    1
  112     -73.758743      18.398331       2.000000     0.781    66.278    54.136   -93.585   252.382    36.018   -85.056     30.00     10.00    0
  113     -73.853317      18.395010       2.000000     0.730   171.640    42.619   -93.157   355.926    47.461   -87.099     40.00     10.00    1
  114     -73.947891      18.391649       2.000000     1.010   131.813    78.525  -165.801    38.931    76.091   -11.826     50.00     10.00    1
  115     -74.042458      18.388229       2.000000     1.390   131.935    84.406  -172.317    41.182    82.354    -5.644     60.00     10.00    1
  116     -74.137016      18.384781       2.000000     1.437   133.138    85.359  -176.676    42.869    86.687    -4.649     70.00     10.00    1
  117     -74.231583      18.381269       2.000000     1.112   133.807    86.624  -178.351    43.710    88.354    -3.377     80.00     10.00    1
  118     -74.326134      18.377720       2.000000     0.631   140.473    60.481  -149.895    34.530    64.121   -33.204     90.00     10.00    1
  119     -74.420692      18.374121       2.000000     0.322   179.053    44.846   -86.154   353.637    45.282   -93.817    100.00     10.00    1
