      lon.         lat.     shear_stress(bar)   normal_stress(bar)   coulomb_stress(bar)
   -73.944011    18.414539     0.803178822717245E-02    -0.149151370784433E-01     0.206573339579513E-02
   -73.944011    18.424539     0.775504102356568E-02    -0.148201831767677E-01     0.182696775285860E-02
   -73.944011    18.434539     0.746185264770898E-02    -0.147311664025579E-01     0.156938608668583E-02
   -73.944011    18.444539     0.715315564370463E-02    -0.146485812770501E-01     0.129372313288460E-02
   -73.944011    18.454539     0.682993111852335E-02    -0.145728832356734E-01     0.100077782425398E-02
   -73.944011    18.464539     0.649320506217245E-02    -0.145044863028816E-01     0.691410541019820E-03
   -73.944011    18.474539     0.614404282291138E-02    -0.144437611300853E-01     0.366538370877244E-03
   -73.944011    18.484539     0.578354691845273E-02    -0.143910330493359E-01     0.271336987183648E-04
   -73.944011    18.494539     0.541284961779707E-02    -0.143465807578682E-01    -0.325782685350219E-03
   -73.944011    18.504539     0.503310990437855E-02    -0.143106349727496E-01    -0.691144084721297E-03
   -73.944011    18.514539     0.464550815195837E-02    -0.142833775315362E-01    -0.106784286065613E-02
   -73.944011    18.524539     0.425124079943240E-02    -0.142649407870655E-01    -0.145473551539382E-02
   -73.944011    18.534539     0.385151554244321E-02    -0.142554072644682E-01    -0.185064736334405E-02
   -73.944011    18.544539     0.344754613894351E-02    -0.142548096457087E-01    -0.225437771933996E-02
   -73.944011    18.554539     0.304054738434119E-02    -0.142631310426382E-01    -0.266470503271410E-02
   -73.944011    18.564539     0.263173006578178E-02    -0.142803055688221E-01    -0.308039216174705E-02
   -73.944011    18.574539     0.222229606496328E-02    -0.143062191929807E-01    -0.350019161222901E-02
   -73.944011    18.584539     0.181343350599164E-02    -0.143407108734394E-01    -0.392285084338414E-02
   -73.944011    18.594539     0.140631209001808E-02    -0.143835739538505E-01    -0.434711749152214E-02
   -73.944011    18.604539     0.100207858569305E-02    -0.144345578100742E-01    -0.477174453833663E-02
   -73.944011    18.614539     0.601852515075461E-03    -0.144933697314744E-01    -0.519549537751431E-02
   -73.944011    18.624539     0.206722055450844E-03    -0.145596770193752E-01    -0.561714875229923E-02
   -73.944011    18.634539    -0.182259814316203E-03    -0.146331092831986E-01    -0.603550352759563E-02
   -73.944011    18.644539    -0.564078911996989E-03    -0.147132609149248E-01    -0.644938327796690E-02
   -73.944011    18.654539    -0.937763175901715E-03    -0.147996937205125E-01    -0.685764066410673E-02
   -73.944011    18.655239    -0.963592191325238E-03    -0.148059673218020E-01    -0.688597912004605E-02
   -73.934011    18.184539     0.885016948504939E-02    -0.176693871424880E-01     0.178241462805421E-02
   -73.934011    18.194539     0.907318831599053E-02    -0.176167817599345E-01     0.202647561201674E-02
   -73.934011    18.204539     0.927554534126965E-02    -0.175547575494799E-01     0.225364232147771E-02
   -73.934011    18.214539     0.945664568557858E-02    -0.174838447915540E-01     0.246310776895698E-02
   -73.934011    18.224539     0.961594799049858E-02    -0.174046080601942E-01     0.265410476642090E-02
   -73.934011    18.234539     0.975296784213167E-02    -0.173176441718705E-01     0.282591017338348E-02
   -73.934011    18.244539     0.986728097294706E-02    -0.172235798919026E-01     0.297784901618603E-02
   -73.934011    18.254539     0.995852624269323E-02    -0.171230694125446E-01     0.310929847767539E-02
   -73.934011    18.264539     0.100264084079685E-01    -0.170167916194340E-01     0.321969176019486E-02
   -73.934011    18.274539     0.100707020760431E-01    -0.169054474099631E-01     0.330852311205784E-02
   -73.934011    18.284539     0.100912481944472E-01    -0.167897555573542E-01     0.337534597150550E-02
   -73.934011    18.294539     0.100879659315583E-01    -0.166704511717662E-01     0.341978546285180E-02
   -73.934011    18.304539     0.100608450859784E-01    -0.165482806335638E-01     0.344153283255290E-02
   -73.934011    18.314539     0.100099516302813E-01    -0.164239987721795E-01     0.344035212140954E-02
   -73.934011    18.324539     0.993542776488552E-02    -0.162983650318724E-01     0.341608175213657E-02
   -73.934011    18.334539     0.983749235820474E-02    -0.161721396870416E-01     0.336863648338809E-02
   -73.934011    18.344539     0.971644099985799E-02    -0.160460799979968E-01     0.329800900065927E-02
   -73.934011    18.354539     0.957264571125186E-02    -0.159209363425843E-01     0.320427117421813E-02
   -73.934011    18.364539     0.940655421125632E-02    -0.157974483340527E-01     0.308757487763523E-02
   -73.934011    18.374539     0.921868877726233E-02    -0.156763409602778E-01     0.294815239315119E-02
   -73.934011    18.384539     0.900964470518168E-02    -0.155583207728776E-01     0.278631639603062E-02
   -73.934011    18.394539     0.878008836596159E-02    -0.154440721530526E-01     0.260245950474057E-02
   -73.934011    18.404539     0.853075487397188E-02    -0.153342536833374E-01     0.239705340063692E-02
   -73.934011    18.414539     0.826244536641768E-02    -0.152294946506741E-01     0.217064750614803E-02
   -73.934011    18.424539     0.797602392238675E-02    -0.151303917092903E-01     0.192386723867064E-02
   -73.934011    18.434539     0.767241412061653E-02    -0.150375057270314E-01     0.165741182980396E-02
   -73.934011    18.444539     0.735259528867423E-02    -0.149513588403067E-01     0.137205175255156E-02
   -73.934011    18.454539     0.701759823783814E-02    -0.148724317526057E-01     0.106862553679587E-02
   -73.934011    18.464539     0.666850181252844E-02    -0.148011612078579E-01     0.748037329385280E-03
   -73.934011    18.474539     0.630642682953632E-02    -0.147379378982034E-01     0.411251670254958E-03
   -73.934011    18.484539     0.593253166531886E-02    -0.146831045254607E-01     0.592898551345688E-04
   -73.934011    18.494539     0.554800874032299E-02    -0.146369540860450E-01    -0.306772894095018E-03
   -73.934011    18.504539     0.515407751048144E-02    -0.145997286979919E-01    -0.685813968715325E-03
   -73.934011    18.514539     0.475197989623582E-02    -0.145716185673906E-01    -0.107666753072042E-02
   -73.934011    18.524539     0.434297495114614E-02    -0.145527613246552E-01    -0.147812957871593E-02
   -73.934011    18.534539     0.392833331898861E-02    -0.145432416978762E-01    -0.188896336016188E-02
   -73.934011    18.544539     0.350933188391641E-02    -0.145430914970852E-01    -0.230790471491769E-02
   -73.934011    18.554539     0.308724827991540E-02    -0.145522899322564E-01    -0.273366769298715E-02
   -73.934011    18.564539     0.266335558402939E-02    -0.145707642387953E-01    -0.316495011148874E-02
   -73.934011    18.574539     0.223891701976262E-02    -0.145983906170560E-01    -0.360043922705977E-02
   -73.934011    18.584539     0.181518082896624E-02    -0.146349954656219E-01    -0.403881735728253E-02
   -73.934011    18.594539     0.139337528321045E-02    -0.146803568999884E-01    -0.447876747678491E-02
   -73.934011    18.604539     0.974703879255155E-03    -0.147342065394672E-01    -0.491897873653174E-02
   -73.934011    18.614539     0.560340754913949E-03    -0.147962315447560E-01    -0.535815186298844E-02
   -73.934011    18.624539     0.151426338593792E-03    -0.148660768875897E-01    -0.579500441644210E-02
   -73.934011    18.634539    -0.250936741745856E-03    -0.149433478316647E-01    -0.622827587441175E-02
   -73.934011    18.644539    -0.645687464432895E-03    -0.150276126023912E-01    -0.665673250538939E-02
   -73.934011    18.654539    -0.103180992577008E-02    -0.151184052231557E-01    -0.707917201503238E-02
   -73.934011    18.655239    -0.105849006529890E-02    -0.151249925029706E-01    -0.710848706648712E-02
   -73.924011    18.184539     0.905261732102259E-02    -0.180885943129177E-01     0.181717959585551E-02
   -73.924011    18.194539     0.928760973489833E-02    -0.180351289962539E-01     0.207355813639678E-02
   -73.924011    18.204539     0.950118074907564E-02    -0.179717294832960E-01     0.231248895575723E-02
   -73.924011    18.214539     0.969269259244058E-02    -0.178989468144407E-01     0.253311386666431E-02
   -73.924011    18.224539     0.986156345447762E-02    -0.178173688727684E-01     0.273461590537026E-02
   -73.924011    18.234539     0.100072711772918E-01    -0.177276182394284E-01     0.291622388152042E-02
   -73.924011    18.244539     0.101293567688547E-01    -0.176303497960032E-01     0.307721685045337E-02
   -73.924011    18.254539     0.102274276291571E-01    -0.175262480687389E-01     0.321692840166152E-02
   -73.924011    18.264539     0.103011606462543E-01    -0.174160243581384E-01     0.333475090299895E-02
   -73.924011    18.274539     0.103503047935137E-01    -0.173004136074796E-01     0.343013935052187E-02
   -73.924011    18.284539     0.103746835271462E-01    -0.171801710833457E-01     0.350261509380792E-02
   -73.924011    18.294539     0.103741975373414E-01    -0.170560689881559E-01     0.355176994207902E-02
   -73.924011    18.304539     0.103488252692016E-01    -0.169288925734765E-01     0.357726823981105E-02
   -73.924011    18.314539     0.102986252101666E-01    -0.167994364846989E-01     0.357885061628707E-02
   -73.924011    18.324539     0.102237366619609E-01    -0.166685007860388E-01     0.355633634754541E-02
   -73.924011    18.334539     0.101243801509502E-01    -0.165368868974850E-01     0.350962539195624E-02
   -73.924011    18.344539     0.100008576643410E-01    -0.164053935068560E-01     0.343870026159863E-02
   -73.924011    18.354539     0.985355232539090E-02    -0.162748124186353E-01     0.334362735793678E-02
   -73.924011    18.364539     0.968292766480641E-02    -0.161459243979331E-01     0.322455790563317E-02
   -73.924011    18.374539     0.948952644937097E-02    -0.160194950334735E-01     0.308172843598157E-02
   -73.924011    18.384539     0.927396907344770E-02    -0.158962706510487E-01     0.291546081302822E-02
   -73.924011    18.394539     0.903695151182628E-02    -0.157769743070423E-01     0.272616178900938E-02
   -73.924011    18.404539     0.877924285007073E-02    -0.156623018930355E-01     0.251432209285652E-02
   -73.924011    18.414539     0.850168241020703E-02    -0.155529183834754E-01     0.228051505681686E-02
   -73.924011    18.424539     0.820517646070711E-02    -0.154494542508196E-01     0.202539476037927E-02
   -73.924011    18.434539     0.789069456627899E-02    -0.153525020798656E-01     0.174969373433273E-02
   -73.924011    18.444539     0.755926558117093E-02    -0.152626134049505E-01     0.145422021919075E-02
   -73.924011    18.454539     0.721197347747379E-02    -0.151802957834660E-01     0.113985516408739E-02
   -73.924011    18.464539     0.684995158201960E-02    -0.151060102302918E-01     0.807547489902885E-03
   -73.924011    18.474539     0.647438049924073E-02    -0.150401686659597E-01     0.458313032856835E-03
   -73.924011    18.484539     0.608647886274834E-02    -0.149831321567054E-01     0.932260000661763E-04
   -73.924011    18.494539     0.568750169091423E-02    -0.149352089318371E-01    -0.286581881820605E-03
   -73.924011    18.504539     0.527873272700192E-02    -0.148966531434738E-01    -0.679928530387594E-03
   -73.924011    18.514539     0.486147935796385E-02    -0.148676637808108E-01    -0.108558615436048E-02
   -73.924011    18.524539     0.443706702729444E-02    -0.148483839615531E-01    -0.150228655732680E-02
   -73.924011    18.534539     0.400683321474348E-02    -0.148389006022472E-01    -0.192872702615538E-02
   -73.924011    18.544539     0.357212168975930E-02    -0.148392444193742E-01    -0.236357607799037E-02
   -73.924011    18.554539     0.313427673490523E-02    -0.148493902819259E-01    -0.280547937786514E-02
   -73.924011    18.564539     0.269463739749491E-02    -0.148692579081364E-01    -0.325306576575964E-02
   -73.924011    18.574539     0.225453188179890E-02    -0.148987128908498E-01    -0.370495327454101E-02
   -73.924011    18.584539     0.181527204646332E-02    -0.149375680451192E-01    -0.415975517158435E-02
   -73.924011    18.594539     0.137814809849785E-02    -0.149855850589901E-01    -0.461608592509820E-02
   -73.924011    18.604539     0.944423476811052E-03    -0.150424764333206E-01    -0.507256709651717E-02
   -73.924011    18.614539     0.515329969395854E-03    -0.151079076902842E-01    -0.552783310671781E-02
   -73.924011    18.624539     0.920630922981475E-04    -0.151814998297299E-01    -0.598053683959381E-02
   -73.924011    18.634539    -0.324222245668053E-03    -0.152628320102988E-01    -0.642935504978757E-02
   -73.924011    18.644539    -0.732415775831275E-03    -0.153514444318973E-01    -0.687299354859021E-02
   -73.924011    18.654539    -0.113145557781149E-02    -0.154468413939602E-01    -0.731019213539557E-02
   -73.924011    18.655239    -0.115901913041705E-02    -0.154537597926627E-01    -0.734052304748212E-02
   -73.914011    18.184539     0.925982490174228E-02    -0.185213741941252E-01     0.185127522409218E-02
   -73.914011    18.194539     0.950746788742603E-02    -0.184670910886390E-01     0.212063145197043E-02
   -73.914011    18.204539     0.973290051138827E-02    -0.184023271955764E-01     0.237196963315772E-02
   -73.914011    18.214539     0.993543895388441E-02    -0.183276550314488E-01     0.260437694130487E-02
   -73.914011    18.224539     0.101144579131005E-01    -0.182436867047163E-01     0.281698323121402E-02
   -73.914011    18.234539     0.102693945832582E-01    -0.181510716748319E-01     0.300896591332542E-02
   -73.914011    18.244539     0.103997524484407E-01    -0.180504942365787E-01     0.317955475380920E-02
   -73.914011    18.254539     0.105051048740541E-01    -0.179426707411556E-01     0.332803657759183E-02
   -73.914011    18.264539     0.105850984065505E-01    -0.178283465552305E-01     0.345375978445831E-02
   -73.914011    18.274539     0.106394575161177E-01    -0.177082930833367E-01     0.355614028278303E-02
   -73.914011    18.284539     0.106679772222994E-01    -0.175833024845110E-01     0.363465622849501E-02
   -73.914011    18.294539     0.106705463648200E-01    -0.174541876473851E-01     0.368887130586599E-02
   -73.914011    18.304539     0.106471282326193E-01    -0.173217745275877E-01     0.371841842158418E-02
   -73.914011    18.314539     0.105977727246937E-01    -0.171868999538757E-01     0.372301274314344E-02
   -73.914011    18.324539     0.105226152787208E-01    -0.170504070401653E-01     0.370245246265467E-02
   -73.914011    18.334539     0.104218776492924E-01    -0.169131408931970E-01     0.365662129201359E-02
   -73.914011    18.344539     0.102958680249749E-01    -0.167759442056388E-01     0.358549034271933E-02
   -73.914011    18.354539     0.101449807904688E-01    -0.166396528213520E-01     0.348911966192794E-02
   -73.914011    18.364539     0.996969577804032E-02    -0.165050912787603E-01     0.336765926653619E-02
   -73.914011    18.374539     0.977057707248379E-02    -0.163730683767457E-01     0.322134972178550E-02
   -73.914011    18.384539     0.954827131600826E-02    -0.162443727876713E-01     0.305052220093973E-02
   -73.914011    18.394539     0.930350556116567E-02    -0.161197687570889E-01     0.285559805833009E-02
   -73.914011    18.404539     0.903708466475149E-02    -0.159999919222459E-01     0.263708789585314E-02
   -73.914011    18.414539     0.874988822416388E-02    -0.158857452787559E-01     0.239559011266153E-02
   -73.914011    18.424539     0.844286709643176E-02    -0.157776953306614E-01     0.213178896416721E-02
   -73.914011    18.434539     0.811703949620394E-02    -0.156764684523999E-01     0.184645211524398E-02
   -73.914011    18.444539     0.777348672117605E-02    -0.155826474904451E-01     0.154042772499799E-02
   -73.914011    18.454539     0.741334855227629E-02    -0.154967686309649E-01     0.121464109989034E-02
   -73.914011    18.464539     0.703781768027186E-02    -0.154193186032731E-01     0.870090238962628E-03
   -73.914011    18.474539     0.664813700144468E-02    -0.153507319761973E-01     0.507844210965776E-03
   -73.914011    18.484539     0.624558838129880E-02    -0.152913893653008E-01     0.129032635178474E-03
   -73.914011    18.494539     0.583149445310653E-02    -0.152416150612356E-01    -0.265151571387707E-03
   -73.914011    18.504539     0.540720684230578E-02    -0.152016759569646E-01    -0.673463540480049E-03
   -73.914011    18.514539     0.497410248177579E-02    -0.151717802691049E-01    -0.109460962586618E-02
   -73.914011    18.524539     0.453357721398180E-02    -0.151520768203003E-01    -0.152725351413830E-02
   -73.914011    18.534539     0.408703944304928E-02    -0.151426546935335E-01    -0.197002243436413E-02
   -73.914011    18.544539     0.363590394187913E-02    -0.151435432542778E-01    -0.242151335983199E-02
   -73.914011    18.554539     0.318158564963933E-02    -0.151547125506826E-01    -0.288029937063371E-02
   -73.914011    18.564539     0.272549355258609E-02    -0.151760740809585E-01    -0.334493607979732E-02
   -73.914011    18.574539     0.226902469276934E-02    -0.152074819172772E-01    -0.381396807414156E-02
   -73.914011    18.584539     0.181355828415416E-02    -0.152487341769763E-01    -0.428593538663635E-02
   -73.914011    18.594539     0.136045005584552E-02    -0.152995748187917E-01    -0.475937987167114E-02
   -73.914011    18.604539     0.911026798892842E-03    -0.153596957500016E-01    -0.523285150110781E-02
   -73.914011    18.614539     0.466581172689718E-03    -0.154287392208649E-01    -0.570491451565626E-02
   -73.914011    18.624539     0.283667912651272E-04    -0.155063004845076E-01    -0.617415340253790E-02
   -73.914011    18.634539    -0.402406374980490E-03    -0.155919306963321E-01    -0.663917865351334E-02
   -73.914011    18.644539    -0.824576270866996E-03    -0.156851400273363E-01    -0.709863228180152E-02
   -73.914011    18.654539    -0.123703267244171E-02    -0.157854009633697E-01    -0.755119305778959E-02
   -73.914011    18.655239    -0.126551324752767E-02    -0.157926689883461E-01    -0.758258084286612E-02
   -73.904011    18.184539     0.947185055531540E-02    -0.189682728921279E-01     0.188454139846423E-02
   -73.904011    18.194539     0.973286227483457E-02    -0.189132221242315E-01     0.216757342514198E-02
   -73.904011    18.204539     0.997084426990119E-02    -0.188471107012157E-01     0.243199998941492E-02
   -73.904011    18.214539     0.101850632906712E-01    -0.187705333396825E-01     0.267684995479823E-02
   -73.904011    18.224539     0.103748472540033E-01    -0.186841273095370E-01     0.290119633018854E-02
   -73.904011    18.234539     0.105395895606942E-01    -0.185885700991045E-01     0.310416152105242E-02
   -73.904011    18.244539     0.106787532082533E-01    -0.184845767792526E-01     0.328492249655229E-02
   -73.904011    18.254539     0.107918746535835E-01    -0.183728970739026E-01     0.344271582402247E-02
   -73.904011    18.264539     0.108785672885547E-01    -0.182543121307419E-01     0.357684243625792E-02
   -73.904011    18.274539     0.109385265124438E-01    -0.181296313625812E-01     0.368667396741126E-02
   -73.904011    18.284539     0.109715247610624E-01    -0.179996873305418E-01     0.377164982884562E-02
   -73.904011    18.294539     0.109774290228732E-01    -0.178653344307271E-01     0.383129525058239E-02
   -73.904011    18.304539     0.109561885247497E-01    -0.177274421875352E-01     0.386521164973560E-02
   -73.904011    18.314539     0.109078432217435E-01    -0.175868921123871E-01     0.387308637678870E-02
   -73.904011    18.324539     0.108325239350987E-01    -0.174445730186508E-01     0.385469472763840E-02
   -73.904011    18.334539     0.107304530524786E-01    -0.173013763983073E-01     0.380990249315561E-02
   -73.904011    18.344539     0.106019447592216E-01    -0.171581917137457E-01     0.373866807372328E-02
   -73.904011    18.354539     0.104474048192497E-01    -0.170159016430748E-01     0.364104416201978E-02
   -73.904011    18.364539     0.102673298652683E-01    -0.168753773087453E-01     0.351717894177018E-02
   -73.904011    18.374539     0.100623061409655E-01    -0.167374735156598E-01     0.336731673470157E-02
   -73.904011    18.384539     0.983300774408759E-02    -0.166030240434283E-01     0.319179812671625E-02
   -73.904011    18.394539     0.958019436613688E-02    -0.164728370279037E-01     0.299105955497538E-02
   -73.904011    18.404539     0.930470852887009E-02    -0.163476904663798E-01     0.276563234231815E-02
   -73.904011    18.414539     0.900747234181081E-02    -0.162283278840780E-01     0.251614118817960E-02
   -73.904011    18.424539     0.868948378599891E-02    -0.161154541938071E-01     0.224330210847608E-02
   -73.904011    18.434539     0.835181256966730E-02    -0.160097317863439E-01     0.194791985512974E-02
   -73.904011    18.444539     0.799559555708552E-02    -0.159117768760163E-01     0.163088480667901E-02
   -73.904011    18.454539     0.762203169057298E-02    -0.158221561458667E-01     0.129316923222629E-02
   -73.904011    18.464539     0.723237734226206E-02    -0.157413836516974E-01     0.935823881583079E-03
   -73.904011    18.474539     0.682793860010574E-02    -0.156699182568632E-01     0.559971297360450E-03
   -73.904011    18.484539     0.641006928306109E-02    -0.156081610063716E-01     0.166804880512465E-03
   -73.904011    18.494539     0.598016029019458E-02    -0.155564534669794E-01    -0.242421096597197E-03
   -73.904011    18.504539     0.553963628543795E-02    -0.155150759315641E-01    -0.666394087187677E-03
   -73.904011    18.514539     0.508994808396953E-02    -0.154842463149175E-01    -0.110375044199746E-02
   -73.904011    18.524539     0.463256632562509E-02    -0.154641193595202E-01    -0.155308141818298E-02
   -73.904011    18.534539     0.416897469920165E-02    -0.154547862800632E-01    -0.201293981282364E-02
   -73.904011    18.544539     0.370066331906758E-02    -0.154562748059854E-01    -0.248184660332657E-02
   -73.904011    18.554539     0.322912210106894E-02    -0.154685496319769E-01    -0.295829775172182E-02
   -73.904011    18.564539     0.275583421090431E-02    -0.154915132662899E-01    -0.344077109561163E-02
   -73.904011    18.574539     0.228226963667482E-02    -0.155250072645437E-01    -0.392773326914267E-02
   -73.904011    18.584539     0.180987893562119E-02    -0.155688138338032E-01    -0.441764659790009E-02
   -73.904011    18.594539     0.134008717590614E-02    -0.156226577902417E-01    -0.490897594019055E-02
   -73.904011    18.604539     0.874288133211109E-03    -0.156862088479757E-01    -0.540019540597917E-02
   -73.904011    18.614539     0.413838755850875E-03    -0.157590842174667E-01    -0.588979493113582E-02
   -73.904011    18.624539    -0.399460544806228E-04    -0.158408514867908E-01    -0.637628664919696E-02
   -73.904011    18.634539    -0.485798325513284E-03    -0.159310317588528E-01    -0.685821102905439E-02
   -73.904011    18.644539    -0.922501536342262E-03    -0.160291030157270E-01    -0.733414274263307E-02
   -73.904011    18.654539    -0.134889475366365E-02    -0.161345036795121E-01    -0.780269622546849E-02
   -73.904011    18.655239    -0.137832733416875E-02    -0.161421409760324E-01    -0.783518372458173E-02
   -73.894011    18.184539     0.968874595053300E-02    -0.194298618795233E-01     0.191680119872368E-02
   -73.894011    18.194539     0.996388841378972E-02    -0.193741024628770E-01     0.221424742863893E-02
   -73.894011    18.204539     0.102151503532181E-01    -0.193066670520988E-01     0.249248353237856E-02
   -73.894011    18.214539     0.104417454415387E-01    -0.192281732892646E-01     0.275047612583281E-02
   -73.894011    18.224539     0.106429512741310E-01    -0.191392845631681E-01     0.298723744886376E-02
   -73.894011    18.234539     0.108181140550719E-01    -0.190407075786335E-01     0.320183102361850E-02
   -73.894011    18.244539     0.109666530464243E-01    -0.189331895943409E-01     0.339337720868795E-02
   -73.894011    18.254539     0.110880647459878E-01    -0.188175153389273E-01     0.356105861041689E-02
   -73.894011    18.264539     0.111819269151814E-01    -0.186945036461242E-01     0.370412545673167E-02
   -73.894011    18.274539     0.112479015914151E-01    -0.185650036781548E-01     0.382190012015319E-02
   -73.894011    18.284539     0.112857398626429E-01    -0.184298912522416E-01     0.391378336174622E-02
   -73.894011    18.294539     0.112952813908335E-01    -0.182900640614810E-01     0.397925576624113E-02
   -73.894011    18.304539     0.112764610749696E-01    -0.181464380049676E-01     0.401788587298257E-02
   -73.894011    18.314539     0.112293074807559E-01    -0.179999419495570E-01     0.402933070093309E-02
   -73.894011    18.324539     0.111539457503092E-01    -0.178515131994123E-01     0.401334047054426E-02
   -73.894011    18.334539     0.110505982360093E-01    -0.177020925188007E-01     0.396976122848905E-02
   -73.894011    18.344539     0.109195848284249E-01    -0.175526190932137E-01     0.389853719113936E-02
   -73.894011    18.354539     0.107613227812993E-01    -0.174040254333284E-01     0.379971260796794E-02
   -73.894011    18.364539     0.105763260192276E-01    -0.172572322584458E-01     0.367343311584923E-02
   -73.894011    18.374539     0.103652038217533E-01    -0.171131433807620E-01     0.351994646944847E-02
   -73.894011    18.384539     0.101286590028008E-01    -0.169726406512422E-01     0.333960274230388E-02
   -73.894011    18.394539     0.986748552872571E-02    -0.168365789952500E-01     0.313285393062572E-02
   -73.894011    18.404539     0.958256560232421E-02    -0.167057815812589E-01     0.290025296982063E-02
   -73.894011    18.414539     0.927486620566667E-02    -0.165810351580571E-01     0.264245214244381E-02
   -73.894011    18.424539     0.894543516657513E-02    -0.164630856043035E-01     0.236020092485373E-02
   -73.894011    18.434539     0.859539670828262E-02    -0.163526337195631E-01     0.205434322045737E-02
   -73.894011    18.444539     0.822594658881979E-02    -0.162503312956539E-01     0.172581407055821E-02
   -73.894011    18.454539     0.783834697510212E-02    -0.161567774861014E-01     0.137563598066155E-02
   -73.894011    18.464539     0.743391942261044E-02    -0.160725156215559E-01     0.100491317398807E-02
   -73.894011    18.474539     0.701404246144743E-02    -0.159980300451810E-01     0.614830443375012E-03
   -73.894011    18.484539     0.658014030822253E-02    -0.159337439355335E-01     0.206642734009150E-03
   -73.894011    18.494539     0.613367988629119E-02    -0.158800169391286E-01    -0.218326889360243E-03
   -73.894011    18.504539     0.567616259840416E-02    -0.158371435769242E-01    -0.658694832365528E-03
   -73.894011    18.514539     0.520911786247922E-02    -0.158053519516926E-01    -0.111302291819782E-02
   -73.894011    18.524539     0.473409572590900E-02    -0.157848029523544E-01    -0.157982545503275E-02
   -73.894011    18.534539     0.425265984989867E-02    -0.157755898731789E-01    -0.205757609937290E-02
   -73.894011    18.544539     0.376638036736270E-02    -0.157777384839726E-01    -0.254471502622633E-02
   -73.894011    18.554539     0.327682677932505E-02    -0.157912075388663E-01    -0.303965623622148E-02
   -73.894011    18.564539     0.278556094659296E-02    -0.158158897132449E-01    -0.354079493870500E-02
   -73.894011    18.574539     0.229413020959527E-02    -0.158516129576940E-01    -0.404651497348231E-02
   -73.894011    18.584539     0.180406071447643E-02    -0.158981422496513E-01    -0.455519618538410E-02
   -73.894011    18.594539     0.131685093541122E-02    -0.159551817270099E-01    -0.506522175539274E-02
   -73.894011    18.604539     0.833965493414221E-03    -0.160223771762177E-01    -0.557498537707287E-02
   -73.894011    18.614539     0.356829259281657E-03    -0.160993188531533E-01    -0.608289828197966E-02
   -73.894011    18.624539    -0.113178198490392E-03    -0.161855446063025E-01    -0.658739604101139E-02
   -73.894011    18.634539    -0.574727793606450E-03    -0.162805432726945E-01    -0.708694510268425E-02
   -73.894011    18.644539    -0.102654571386854E-02    -0.163837583155549E-01    -0.758004904009050E-02
   -73.894011    18.654539    -0.146741778942096E-02    -0.164945916693179E-01    -0.806525445714814E-02
   -73.894011    18.655239    -0.149783878561157E-02    -0.165026190964006E-01    -0.809888642417181E-02
   -73.884011    18.184539     0.991055502896511E-02    -0.199067392609744E-01     0.194785932457535E-02
   -73.884011    18.194539     0.102006369580022E-01    -0.198503400982082E-01     0.226050091871896E-02
   -73.884011    18.204539     0.104659550836406E-01    -0.197816117819254E-01     0.255331037087043E-02
   -73.884011    18.214539     0.107056660625502E-01    -0.197011956017568E-01     0.282518782184750E-02
   -73.884011    18.224539     0.109189933569343E-01    -0.196097820418081E-01     0.307508054021107E-02
   -73.884011    18.234539     0.111052322890974E-01    -0.195081082468774E-01     0.330198899034642E-02
   -73.884011    18.244539     0.112637548899865E-01    -0.193969551353586E-01     0.350497283584301E-02
   -73.884011    18.254539     0.113940144347790E-01    -0.192771441566128E-01     0.368315677213388E-02
   -73.884011    18.264539     0.114955496951098E-01    -0.191495337182535E-01     0.383573620780841E-02
   -73.884011    18.274539     0.115679879970848E-01    -0.190150151460581E-01     0.396198193866158E-02
   -73.884011    18.284539     0.116110531632495E-01    -0.188745092751885E-01     0.406124945317407E-02
   -73.884011    18.294539     0.116245589197168E-01    -0.187289602782803E-01     0.413297480840471E-02
   -73.884011    18.304539     0.116084222764953E-01    -0.185793328478965E-01     0.417668913733675E-02
   -73.884011    18.314539     0.115626591693690E-01    -0.184266061190685E-01     0.419201672174157E-02
   -73.884011    18.324539     0.114873878998476E-01    -0.182717688721917E-01     0.417868035097096E-02
   -73.884011    18.334539     0.113828300385203E-01    -0.181158142339508E-01     0.413650434493992E-02
   -73.884011    18.344539     0.112493108474878E-01    -0.179597342795445E-01     0.406541713566996E-02
   -73.884011    18.354539     0.110872591393906E-01    -0.178045145645396E-01     0.396545331357481E-02
   -73.884011    18.364539     0.108972066016123E-01    -0.176511286341164E-01     0.383675514796572E-02
   -73.884011    18.374539     0.106797864549660E-01    -0.175005325306136E-01     0.367957344272060E-02
   -73.884011    18.384539     0.104357315461373E-01    -0.173536593596758E-01     0.349426780226695E-02
   -73.884011    18.394539     0.101658718532589E-01    -0.172114139544813E-01     0.328130627146640E-02
   -73.884011    18.404539     0.987113138248782E-02    -0.170746676751494E-01     0.304126431242808E-02
   -73.884011    18.414539     0.955252451453979E-02    -0.169442533937471E-01     0.277482315704096E-02
   -73.884011    18.424539     0.921115180075936E-02    -0.168209607018888E-01     0.248276752000382E-02
   -73.884011    18.434539     0.884819523091319E-02    -0.167055313818979E-01     0.216598267815403E-02
   -73.884011    18.444539     0.846491302574677E-02    -0.165986551773473E-01     0.182545095480786E-02
   -73.884011    18.454539     0.806263402785004E-02    -0.165009658959552E-01     0.146224766946795E-02
   -73.884011    18.464539     0.764275094060103E-02    -0.164130379308236E-01     0.107753576827157E-02
