      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all       strike 1       strike 2          dip 1          dip 2         rake 1         rake 2
    -60.00    -20.00      29.975880       0.016527       0.016527        13      12.0      13.0       0.244736      69.690002     283.760010      61.470001      33.279999    -107.900002     -60.520000
    -60.00    -15.00      25.481911       0.037565       0.037565        13      12.0      13.0       0.244736      56.610001     289.640015      66.820000      35.459999    -117.610001     -42.740002
    -60.00    -10.00      20.987940       0.041090       0.041090        13      12.0      13.0       0.244736      50.400002     285.579987      70.580002      31.700001    -115.550003     -39.259998
    -60.00     -5.00      16.493971       0.032543       0.032543        13      12.0      13.0       0.244736     269.250000      37.400002      22.540001      75.620003     -40.380001    -107.540001
    -60.00      0.00      12.000000       0.033928       0.033928        13      12.0      13.0       0.244736      63.349998     299.989990      61.439999      44.700001    -125.980003     -42.810001
    -60.00      5.00       7.506030       0.042717       0.042717        13      12.0      13.0       0.244736      64.120003     301.190002      56.759998      50.330002    -130.240005     -45.410000
    -60.00     10.00       3.012060       0.041655       0.041655        13      12.0      13.0       0.244736      61.009998     294.519989      58.669998      45.680000    -125.110001     -46.630001
    -50.00    -20.00      29.975880       0.014662       0.014662        13      12.0      13.0       0.244736      88.809998     250.149994      56.730000      34.709999     -79.500000    -105.519997
    -50.00    -15.00      25.481911       0.030237       0.030237        13      12.0      13.0       0.244736      87.400002     275.779999      58.500000      31.780001     -94.400002     -82.860001
    -50.00    -10.00      20.987940       0.039631       0.039631        13      12.0      13.0       0.244736      46.669998     259.269989      72.260002      20.799999    -101.029999     -59.119999
    -50.00     -5.00      16.493971       0.040557       0.040557        13      12.0      13.0       0.244736     203.000000      25.110001      15.320000      74.690002     -92.040001     -89.440002
    -50.00      0.00      12.000000       0.048274       0.048274        13      12.0      13.0       0.244736     204.330002      25.160000      15.020000      74.980003     -90.800003     -89.790001
    -50.00      5.00       7.506030       0.060216       0.060216        13      12.0      13.0       0.244736      39.020000     250.449997      72.199997      20.620001    -100.580002     -60.230000
    -50.00     10.00       3.012060       0.067187       0.067187        13      12.0      13.0       0.244736      38.950001     249.190002      71.709999      20.930000    -100.360001     -61.439999
    -40.00    -20.00      29.975880       0.010871       0.010871        13      12.0      13.0       0.244736     158.949997      35.860001      75.410004      25.500000    -111.139999     -35.830002
    -40.00    -15.00      25.481911       0.019541       0.019541        13      12.0      13.0       0.244736     154.300003      18.650000      63.880001      34.439999    -113.279999     -51.130001
    -40.00    -10.00      20.987940       0.029734       0.029734        13      12.0      13.0       0.244736     149.759995      27.559999      51.700001      55.990002    -134.539993     -48.389999
    -40.00     -5.00      16.493971       0.037960       0.037960        13      12.0      13.0       0.244736     158.169998      32.860001      29.740000      71.730003    -140.800003     -66.120003
    -40.00      0.00      12.000000       0.051974       0.051974        13      12.0      13.0       0.244736     169.149994      33.250000      22.010000      73.809998    -131.940002     -74.879997
    -40.00      5.00       7.506030       0.064548       0.064548        13      12.0      13.0       0.244736     197.729996      36.820000      18.889999      72.080002    -108.129997     -83.919998
    -40.00     10.00       3.012060       0.073873       0.073873        13      12.0      13.0       0.244736     199.649994      35.820000      17.719999      72.940002    -105.440002     -85.139999
    -30.00    -20.00      29.975880       0.020295       0.020295        13      12.0      13.0       0.244736     309.299988      49.950001      79.230003      45.830002     134.820007      15.100000
    -30.00    -15.00      25.481911       0.024301       0.024301        13      12.0      13.0       0.244736     318.079987      49.529999      87.699997      57.869999     147.839996       2.720000
    -30.00    -10.00      20.987940       0.035167       0.035167        13      12.0      13.0       0.244736     143.289993      42.700001      73.169998      58.720001    -147.149994     -19.799999
    -30.00     -5.00      16.493971       0.046618       0.046618        13      12.0      13.0       0.244736     146.479996      49.439999      53.230000      80.690002    -168.350006     -37.349998
    -30.00      0.00      12.000000       0.059278       0.059278        13      12.0      13.0       0.244736     149.059998      52.070000      42.130001      83.720001    -170.619995     -48.250000
    -30.00      5.00       7.506030       0.065324       0.065324        13      12.0      13.0       0.244736     157.839996      47.799999      31.219999      78.269997    -156.899994     -60.860001
    -30.00     10.00       3.012060       0.067697       0.067697        13      12.0      13.0       0.244736     164.770004      47.820000      28.980000      75.910004    -149.839996     -64.419998
    -20.00    -20.00      29.975880       0.035048       0.035048        13      12.0      13.0       0.244736      53.639999     298.850006      39.029999      71.220001      30.740000     124.870003
    -20.00    -15.00      25.481911       0.038408       0.038408        13      12.0      13.0       0.244736      56.660000     307.059998      42.560001      72.879997      25.799999     129.580002
    -20.00    -10.00      20.987940       0.044914       0.044914        13      12.0      13.0       0.244736     147.649994     238.580002      55.990002      88.629997     178.339996      34.020000
