      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all       strike 1       strike 2          dip 1          dip 2         rake 1         rake 2
    -60.00    -20.00      29.975880       0.017557       0.017557        22      21.0      22.0       0.244736     100.309998     201.809998      77.209999      48.689999     137.399994      17.139999
    -60.00    -15.00      25.481911       0.032092       0.032092        22      21.0      22.0       0.244736     107.430000     209.960007      80.580002      37.430000     126.389999      15.630000
    -60.00    -10.00      20.987940       0.034720       0.034720        22      21.0      22.0       0.244736     120.930000     211.399994      89.769997      26.570000     116.570000       0.520000
    -60.00     -5.00      16.493971       0.041949       0.041949        22      21.0      22.0       0.244736     112.059998     206.059998      88.400002      21.809999     111.750000       4.310000
    -60.00      0.00      12.000000       0.037143       0.037143        22      21.0      22.0       0.244736     167.800003     271.859985      14.020000      86.529999     -14.480000    -103.589996
    -60.00      5.00       7.506030       0.023879       0.023879        22      21.0      22.0       0.244736     129.440002     264.309998      28.980000      68.660004     -48.680000    -110.089996
    -60.00     10.00       3.012060       0.024262       0.024262        22      21.0      22.0       0.244736     111.599998     268.489990      39.570000      52.759998     -71.790001    -104.480003
    -50.00    -20.00      29.975880       0.012954       0.012954        22      21.0      22.0       0.244736     287.609985     194.600006      73.000000      80.230003    -169.779999     -17.260000
    -50.00    -15.00      25.481911       0.020700       0.020700        22      21.0      22.0       0.244736     302.940002     180.850006      71.180000      32.689999    -117.230003     -36.689999
    -50.00    -10.00      20.987940       0.036358       0.036358        22      21.0      22.0       0.244736     102.839996     325.570007      16.780001      77.510002    -131.490005     -78.699997
    -50.00     -5.00      16.493971       0.032312       0.032312        22      21.0      22.0       0.244736     140.779999     299.510010      15.090000      75.900002     -69.400002     -95.419998
    -50.00      0.00      12.000000       0.036662       0.036662        22      21.0      22.0       0.244736     107.239998     276.350006      19.190001      71.129997     -79.699997     -93.559998
    -50.00      5.00       7.506030       0.023938       0.023938        22      21.0      22.0       0.244736     113.029999     257.890015      35.240002      59.980000     -60.110001    -109.400002
    -50.00     10.00       3.012060       0.023460       0.023460        22      21.0      22.0       0.244736     116.349998     247.380005      51.220001      50.740002     -54.259998    -126.019997
    -40.00    -20.00      29.975880       0.006493       0.006493        22      21.0      22.0       0.244736     114.010002     234.369995      59.750000      49.080002     130.690002      41.810001
    -40.00    -15.00      25.481911       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00    -10.00      20.987940       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00     -5.00      16.493971       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00      0.00      12.000000       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00      5.00       7.506030       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00     10.00       3.012060       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00    -20.00      29.975880       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00    -15.00      25.481911       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00    -10.00      20.987940       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00     -5.00      16.493971       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00      0.00      12.000000       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00      5.00       7.506030       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00     10.00       3.012060       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00    -20.00      29.975880       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00    -15.00      25.481911       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00    -10.00      20.987940       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00     -5.00      16.493971       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00      0.00      12.000000       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00      5.00       7.506030       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00     10.00       3.012060       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00    -20.00      29.975880       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00    -15.00      25.481911       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00    -10.00      20.987940       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00     -5.00      16.493971       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00      0.00      12.000000       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00      5.00       7.506030       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00     10.00       3.012060       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00    -20.00      29.975880       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00    -15.00      25.481911       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00    -10.00      20.987940       0.000000       0.000000        22      21.0      22.0       0.244736     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
