        18.6545       -73.0707        29.9759
        18.6538       -73.0716        29.9759
        18.6531       -73.0725        29.9759
        18.6524       -73.0735        29.9759
        18.6517       -73.0744        29.9759
        18.6510       -73.0753        29.9759
        18.6503       -73.0762        29.9759
        18.6496       -73.0771        29.9759
        18.6489       -73.0781        29.9759
        18.6481       -73.0790        29.9759
        18.6474       -73.0799        29.9759
        18.6466       -73.0808        29.9759
        18.6459       -73.0818        29.9759
        18.6451       -73.0827        29.9759
        18.6444       -73.0836        29.9759
        18.6436       -73.0845        29.9759
        18.6428       -73.0854        29.9759
        18.6420       -73.0864        29.9759
        18.6412       -73.0873        29.9759
        18.6404       -73.0882        29.9759
        18.6396       -73.0891        29.9759
        18.6388       -73.0900        29.9759
        18.6380       -73.0910        29.9759
        18.6372       -73.0919        29.9759
        18.6364       -73.0928        29.9759
        18.6355       -73.0937        29.9759
        18.6347       -73.0946        29.9759
        18.6338       -73.0955        29.9759
        18.6330       -73.0965        29.9759
        18.6321       -73.0974        29.9759
        18.6312       -73.0983        29.9759
        18.6304       -73.0992        29.9759
        18.6295       -73.1001        29.9759
        18.6286       -73.1010        29.9759
        18.6277       -73.1019        29.9759
        18.6268       -73.1029        29.9759
        18.6259       -73.1038        29.9759
        18.6250       -73.1047        29.9759
        18.6241       -73.1056        29.9759
        18.6232       -73.1065        29.9759
        18.6223       -73.1074        29.9759
        18.6214       -73.1084        29.9759
        18.6205       -73.1093        29.9759
        18.6196       -73.1102        29.9759
        18.6187       -73.1111        29.9759
        18.6179       -73.1120        29.9759
        18.6170       -73.1129        29.9759
        18.6161       -73.1138        29.9759
        18.6152       -73.1148        29.9759
        18.6144       -73.1157        29.9759
        18.6135       -73.1166        29.9759
        18.6126       -73.1175        29.9759
        18.6118       -73.1184        29.9759
        18.6109       -73.1193        29.9759
        18.6101       -73.1203        29.9759
        18.6092       -73.1212        29.9759
        18.6084       -73.1221        29.9759
        18.6076       -73.1230        29.9759
        18.6067       -73.1239        29.9759
        18.6059       -73.1248        29.9759
        18.6051       -73.1258        29.9759
        18.6042       -73.1267        29.9759
        18.6034       -73.1276        29.9759
        18.6026       -73.1285        29.9759
        18.6018       -73.1294        29.9759
        18.6010       -73.1304        29.9759
        18.6002       -73.1313        29.9759
        18.5993       -73.1322        29.9759
        18.5985       -73.1331        29.9759
        18.5977       -73.1340        29.9759
        18.5970       -73.1349        29.9759
        18.5962       -73.1359        29.9759
        18.5954       -73.1368        29.9759
        18.5946       -73.1377        29.9759
        18.5938       -73.1386        29.9759
        18.5930       -73.1395        29.9759
        18.5923       -73.1405        29.9759
        18.5915       -73.1414        29.9759
        18.5907       -73.1423        29.9759
        18.5899       -73.1432        29.9759
        18.5892       -73.1441        29.9759
        18.5884       -73.1451        29.9759
        18.5877       -73.1460        29.9759
        18.5869       -73.1469        29.9759
        18.5862       -73.1478        29.9759
        18.5854       -73.1487        29.9759
        18.5847       -73.1497        29.9759
        18.5840       -73.1506        29.9759
        18.5832       -73.1515        29.9759
        18.5825       -73.1524        29.9759
        18.5818       -73.1534        29.9759
        18.5810       -73.1543        29.9759
        18.5803       -73.1552        29.9759
        18.5796       -73.1561        29.9759
        18.5789       -73.1570        29.9759
        18.5782       -73.1580        29.9759
        18.5775       -73.1589        29.9759
        18.5768       -73.1598        29.9759
        18.5761       -73.1607        29.9759
        18.5754       -73.1617        29.9759
        18.5747       -73.1626        29.9759
        18.5740       -73.1635        29.9759
        18.5733       -73.1644        29.9759
        18.5726       -73.1653        29.9759
        18.5719       -73.1663        29.9759
        18.5713       -73.1672        29.9759
        18.5706       -73.1681        29.9759
        18.5699       -73.1690        29.9759
        18.5693       -73.1700        29.9759
        18.5686       -73.1709        29.9759
        18.5679       -73.1718        29.9759
        18.5673       -73.1727        29.9759
        18.5666       -73.1737        29.9759
        18.5660       -73.1746        29.9759
        18.5653       -73.1755        29.9759
        18.5647       -73.1764        29.9759
        18.5641       -73.1774        29.9759
        18.5634       -73.1783        29.9759
        18.5628       -73.1792        29.9759
